index,epoch,r@1,r@2,r@4,r@8,NMI,lr,scl_x,scl_p,sz_emb,seed,edition,torch version
27,18,0.537137069547603,0.6716745442268738,0.7744767049291019,0.8587103308575287,0.627012216152785,1,3.0,3.0,64,4,0,1.1.0
27,19,0.5400067521944631,0.6676232275489534,0.7729574611748818,0.8583727211343687,0.6327061818354673,1,3.0,3.0,64,4,0,1.1.0
28,0,0.2976029709655638,0.4171168129642134,0.5570560432140446,0.687711006076975,0.44860236988292257,1,8.0,8.0,64,0,0,1.1.0
28,1,0.33845374746792706,0.4660702228224173,0.5979068197164078,0.7261985145172181,0.4790957035524217,1,8.0,8.0,64,0,0,1.1.0
28,2,0.3571910871033086,0.4837947332883187,0.6191762322754896,0.7447670492910196,0.5012192691366689,1,8.0,8.0,64,0,0,1.1.0
28,3,0.3673193787981094,0.5021944632005402,0.6318365968939905,0.7528696826468603,0.5128499629002373,1,8.0,8.0,64,0,0,1.1.0
28,4,0.4010803511141121,0.5300472653612424,0.6541188386225524,0.7665428764348413,0.5169100902047624,1,8.0,8.0,64,0,0,1.1.0
28,5,0.3850438892640108,0.5101282916948008,0.6370695476029711,0.7520256583389602,0.5078467750121114,1,8.0,8.0,64,0,0,1.1.0
28,6,0.3912896691424713,0.5082714382174207,0.6360567184334909,0.7513504388926401,0.5000286610940536,1,8.0,8.0,64,0,0,1.1.0
28,7,0.387575962187711,0.5138419986495611,0.638588791357191,0.7537137069547603,0.49917700053002,1,8.0,8.0,64,0,0,1.1.0
28,8,0.3764348413234301,0.5055705604321404,0.638419986495611,0.7543889264010804,0.4871008606911954,1,8.0,8.0,64,0,0,1.1.0
28,9,0.3853814989871708,0.5102970965563808,0.6412896691424713,0.7533760972316003,0.4896860738434777,1,8.0,8.0,64,0,0,1.1.0
28,10,0.3884199864956111,0.5180621201890614,0.6544564483457124,0.7704253882511817,0.4929844185966145,1,8.0,8.0,64,0,0,1.1.0
28,11,0.3958474004051317,0.5275151924375422,0.6477042538825118,0.7658676569885212,0.4875707955230064,1,8.0,8.0,64,0,0,1.1.0
28,12,0.39686022957461176,0.524983119513842,0.6510803511141121,0.7682309250506415,0.4945963411403416,1,8.0,8.0,64,0,0,1.1.0
28,13,0.4010803511141121,0.5305536799459825,0.6580013504388926,0.7712694125590817,0.4905534913241216,1,8.0,8.0,64,0,0,1.1.0
28,14,0.4096893990546928,0.5302160702228225,0.6591829844699527,0.7738014854827819,0.4909915834484167,1,8.0,8.0,64,0,0,1.1.0
28,15,0.4093517893315328,0.5361242403781229,0.6650911546252533,0.7800472653612424,0.4957779780709168,1,8.0,8.0,64,0,0,1.1.0
28,16,0.4108710330857529,0.5410195813639432,0.6662727886563133,0.7815665091154625,0.4986667898345105,1,8.0,8.0,64,0,0,1.1.0
28,17,0.4137407157326131,0.5457461174881837,0.6737002025658338,0.7839297771775827,0.4964106025234072,1,8.0,8.0,64,0,0,1.1.0
28,18,0.4184672518568535,0.550303848750844,0.6794395678595544,0.7862930452397029,0.502216639212849,1,8.0,8.0,64,0,0,1.1.0
28,19,0.4206617150573936,0.5521607022282242,0.6696488858879136,0.7788656313301823,0.4957636463475321,1,8.0,8.0,64,0,0,1.1.0
28,20,0.4085077650236327,0.5420324105334233,0.6661039837947332,0.7741390952059419,0.4938415550337475,1,8.0,8.0,64,0,0,1.1.0
28,21,0.4024307900067522,0.5320729237002025,0.6635719108710331,0.7802160702228225,0.4991882126180396,1,8.0,8.0,64,0,0,1.1.0
28,22,0.4159351789331533,0.5449020931802836,0.6694800810263336,0.7851114112086428,0.5056592870378354,1,8.0,8.0,64,0,0,1.1.0
28,23,0.4164415935178933,0.5452397029034436,0.6720121539500338,0.7815665091154625,0.4983974106984332,1,8.0,8.0,64,0,0,1.1.0
28,24,0.4154287643484133,0.5440580688723835,0.6672856178257934,0.7771775827143822,0.4968246890299121,1,8.0,8.0,64,0,0,1.1.0
28,25,0.4218433490884537,0.5514854827819041,0.6811276164753545,0.786968264686023,0.5078264968536029,1,8.0,8.0,64,0,0,1.1.0
28,26,0.4177920324105334,0.5457461174881837,0.6696488858879136,0.7844361917623227,0.5005393312368275,1,8.0,8.0,64,0,0,1.1.0
28,27,0.42420661715057395,0.5450708980418636,0.6713369345037137,0.7835921674544227,0.5072325797415209,1,8.0,8.0,64,0,0,1.1.0
28,28,0.4125590817015529,0.5492910195813641,0.6682984469952734,0.7770087778528022,0.5018940481411002,1,8.0,8.0,64,0,0,1.1.0
28,29,0.4071573261309926,0.5391627278865632,0.6733625928426739,0.7822417285617825,0.4986825947549001,1,8.0,8.0,64,0,0,1.1.0
28,30,0.41154625253207294,0.5389939230249832,0.6666103983794733,0.7790344361917623,0.5057165367716966,1,8.0,8.0,64,0,0,1.1.0
28,31,0.41188386225523294,0.5479405806887239,0.6706617150573937,0.7824105334233626,0.5067516550711838,1,8.0,8.0,64,0,0,1.1.0
28,32,0.4216745442268737,0.5482781904118839,0.6748818365968939,0.7851114112086428,0.5108949567332463,1,8.0,8.0,64,0,0,1.1.0
28,33,0.4186360567184335,0.5541863605671843,0.6841661039837947,0.7895003376097232,0.5122572682480686,1,8.0,8.0,64,0,0,1.1.0
28,34,0.4201553004726536,0.5573936529372046,0.6865293720459149,0.7949020931802836,0.507749470933958,1,8.0,8.0,64,0,0,1.1.0
28,35,0.4191424713031736,0.5577312626603647,0.6809588116137745,0.7888251181634031,0.5055256272912526,1,8.0,8.0,64,0,0,1.1.0
28,36,0.412221471978393,0.5511478730587441,0.6818028359216746,0.786799459824443,0.5059111443537048,1,8.0,8.0,64,0,0,1.1.0
28,37,0.42234976367319377,0.5536799459824443,0.6880486158001351,0.7908507765023632,0.5166726305898918,1,8.0,8.0,64,0,0,1.1.0
28,38,0.4252194463200541,0.5536799459824443,0.6750506414584739,0.7832545577312626,0.5110774139067163,1,8.0,8.0,64,0,0,1.1.0
28,39,0.4186360567184335,0.5536799459824443,0.6782579338284943,0.7849426063470628,0.5111784626039075,1,8.0,8.0,64,0,0,1.1.0
29,0,0.3207292370020257,0.4412559081701553,0.5747805536799461,0.7091492234976368,0.468230122510395,1,8.0,8.0,64,1,0,1.1.0
29,1,0.3558406482106685,0.4836259284267387,0.6186698176907495,0.7457798784604996,0.4970503206346581,1,8.0,8.0,64,1,0,1.1.0
29,2,0.3777852802160702,0.5013504388926401,0.6222147197839297,0.7398717083051992,0.5078551161597705,1,8.0,8.0,64,1,0,1.1.0
29,3,0.3882511816340311,0.513166779203241,0.6360567184334909,0.7581026333558406,0.521392176213441,1,8.0,8.0,64,1,0,1.1.0
29,4,0.37339635381498987,0.5008440243079001,0.6262660364618501,0.7452734638757597,0.5037386579204142,1,8.0,8.0,64,1,0,1.1.0
29,5,0.36174881836596895,0.4807562457798785,0.6085415259959487,0.7339635381498987,0.5011363350511427,1,8.0,8.0,64,1,0,1.1.0
29,6,0.38318703578663066,0.5054017555705604,0.6201890614449697,0.7395340985820391,0.5075781522594283,1,8.0,8.0,64,1,0,1.1.0
29,7,0.3820054017555706,0.5020256583389602,0.6335246455097907,0.75033760972316,0.5077673511968177,1,8.0,8.0,64,1,0,1.1.0
29,8,0.3801485482781904,0.5037137069547603,0.6217083051991897,0.7348075624577988,0.4996289829139522,1,8.0,8.0,64,1,0,1.1.0
29,9,0.40766374071573264,0.5403443619176233,0.6649223497636731,0.7692437542201216,0.5255848971824266,1,8.0,8.0,64,1,0,1.1.0
29,10,0.3987170830519919,0.5268399729912221,0.6524307900067522,0.7685685347738015,0.5105818962839089,1,8.0,8.0,64,1,0,1.1.0
29,11,0.425557056043214,0.5557056043214045,0.6674544226873734,0.7697501688048616,0.5236571124333644,1,8.0,8.0,64,1,0,1.1.0
29,12,0.4365293720459149,0.5643146522619852,0.6782579338284943,0.7824105334233626,0.5358084602177169,1,8.0,8.0,64,1,0,1.1.0
29,13,0.42724510465901416,0.5572248480756246,0.6777515192437542,0.7788656313301823,0.5323026720949896,1,8.0,8.0,64,1,0,1.1.0
29,14,0.4250506414584741,0.5553679945982444,0.6730249831195139,0.7820729237002025,0.5299483205014495,1,8.0,8.0,64,1,0,1.1.0
29,15,0.4240378122889939,0.5523295070898042,0.6728561782579339,0.7759959486833221,0.528611365557599,1,8.0,8.0,64,1,0,1.1.0
29,16,0.4446320054017556,0.5660027008777853,0.675557056043214,0.7783592167454423,0.5403454555421076,1,8.0,8.0,64,1,0,1.1.0
29,17,0.44767049291019584,0.5654962862930453,0.6821404456448346,0.7908507765023632,0.5362504377597552,1,8.0,8.0,64,1,0,1.1.0
29,18,0.4390614449696151,0.5715732613099257,0.6826468602295747,0.7881498987170831,0.5474618006028065,1,8.0,8.0,64,1,0,1.1.0
29,19,0.4453072248480756,0.5641458474004052,0.6863605671843349,0.7916948008102633,0.5370371985138263,1,8.0,8.0,64,1,0,1.1.0
29,20,0.4577987846049966,0.5720796758946658,0.6902430790006753,0.7903443619176233,0.5480216517382467,1,8.0,8.0,64,1,0,1.1.0
29,21,0.4535786630654962,0.5714044564483457,0.6944632005401755,0.8008102633355841,0.547655467832837,1,8.0,8.0,64,1,0,1.1.0
29,22,0.4448008102633356,0.5668467251856854,0.6821404456448346,0.7862930452397029,0.5439333332651569,1,8.0,8.0,64,1,0,1.1.0
29,23,0.4448008102633356,0.5724172856178258,0.6914247130317354,0.7955773126266037,0.5461027502433309,1,8.0,8.0,64,1,0,1.1.0
29,24,0.4429439567859553,0.576130992572586,0.687542201215395,0.7932140445644834,0.5485221280601837,1,8.0,8.0,64,1,0,1.1.0
29,25,0.4402430790006752,0.5688723835246455,0.6883862255232951,0.7976029709655638,0.5479113563429149,1,8.0,8.0,64,1,0,1.1.0
29,26,0.449527346387576,0.5714044564483457,0.6924375422012155,0.8024983119513842,0.55047501822145,1,8.0,8.0,64,1,0,1.1.0
29,27,0.4363605671843349,0.5633018230925051,0.6866981769074949,0.7922012153950033,0.5511190118295153,1,8.0,8.0,64,1,0,1.1.0
29,28,0.4441255908170155,0.5707292370020257,0.6899054692775152,0.8016542876434841,0.5486661648787087,1,8.0,8.0,64,1,0,1.1.0
29,29,0.4534098582039162,0.5835584064821067,0.7039162727886563,0.8019918973666441,0.5505202855959012,1,8.0,8.0,64,1,0,1.1.0
29,30,0.4415935178933153,0.5715732613099257,0.6986833220796759,0.8033423362592843,0.5505390201700522,1,8.0,8.0,64,1,0,1.1.0
29,31,0.4407494935854153,0.5692099932478055,0.6953072248480756,0.8031735313977042,0.5474915045891114,1,8.0,8.0,64,1,0,1.1.0
29,32,0.4490209318028359,0.575624577987846,0.6964888588791357,0.7979405806887239,0.5480079142896507,1,8.0,8.0,64,1,0,1.1.0
29,33,0.4510465901417961,0.5825455773126266,0.7047602970965564,0.8028359216745442,0.5527127653798077,1,8.0,8.0,64,1,0,1.1.0
29,34,0.4437879810938555,0.5715732613099257,0.6919311276164753,0.800135043889264,0.5474431884127745,1,8.0,8.0,64,1,0,1.1.0
29,35,0.44682646860229575,0.5773126266036462,0.699696151249156,0.8048615800135044,0.5524591373908861,1,8.0,8.0,64,1,0,1.1.0
29,36,0.4463200540175557,0.5702228224172856,0.687711006076975,0.799966239027684,0.5536126521374959,1,8.0,8.0,64,1,0,1.1.0
29,37,0.4459824442943957,0.5776502363268062,0.6892302498311952,0.7977717758271439,0.5528940272857621,1,8.0,8.0,64,1,0,1.1.0
29,38,0.4365293720459149,0.5698852126941256,0.6899054692775152,0.7974341661039838,0.5493774560410283,1,8.0,8.0,64,1,0,1.1.0
29,39,0.44817690749493583,0.5773126266036462,0.6939567859554355,0.8006414584740039,0.5437586189877981,1,8.0,8.0,64,1,0,1.1.0
30,0,0.2759959486833221,0.3847062795408508,0.5165428764348413,0.6628966914247131,0.4250701116846156,1,8.0,8.0,64,2,0,1.1.0
30,1,0.3264686022957461,0.4469952734638757,0.5703916272788656,0.7040850776502363,0.4672566453016189,1,8.0,8.0,64,2,0,1.1.0
30,2,0.3556718433490885,0.4782241728561782,0.6078663065496286,0.7295746117488183,0.4835747853629405,1,8.0,8.0,64,2,0,1.1.0
30,3,0.3696826468602296,0.487170830519919,0.6090479405806887,0.725016880486158,0.5017759781466694,1,8.0,8.0,64,2,0,1.1.0
30,4,0.3948345712356516,0.5150236326806212,0.6392640108035111,0.75033760972316,0.5089292808484897,1,8.0,8.0,64,2,0,1.1.0
30,5,0.4081701553004727,0.5315665091154625,0.6546252532072924,0.7628291694800811,0.5286440644621848,1,8.0,8.0,64,2,0,1.1.0
30,6,0.4213369345037137,0.5425388251181634,0.6649223497636731,0.7724510465901417,0.5308409368461452,1,8.0,8.0,64,2,0,1.1.0
30,7,0.4201553004726536,0.5479405806887239,0.6603646185010128,0.7766711681296421,0.5409051186493722,1,8.0,8.0,64,2,0,1.1.0
30,8,0.42234976367319377,0.5494598244429441,0.6740378122889941,0.7768399729912221,0.5356818868813628,1,8.0,8.0,64,2,0,1.1.0
30,9,0.4167792032410533,0.5481093855503039,0.662390276839973,0.7700877785280216,0.5400761992771878,1,8.0,8.0,64,2,0,1.1.0
30,10,0.41272788656313303,0.5384875084402431,0.6655975692099932,0.7758271438217421,0.534842204484025,1,8.0,8.0,64,2,0,1.1.0
30,11,0.4144159351789332,0.5361242403781229,0.662559081701553,0.7707629979743417,0.535145827144707,1,8.0,8.0,64,2,0,1.1.0
30,12,0.4353477380148548,0.5526671168129642,0.6701553004726536,0.7856178257933828,0.5502037363661967,1,8.0,8.0,64,2,0,1.1.0
30,13,0.4275827143821742,0.5514854827819041,0.6764010803511141,0.7815665091154625,0.5516614391927018,1,8.0,8.0,64,2,0,1.1.0
30,14,0.4279203241053343,0.5477717758271439,0.6715057393652937,0.7861242403781229,0.5521185920845628,1,8.0,8.0,64,2,0,1.1.0
30,15,0.4311276164753545,0.5540175557056043,0.6733625928426739,0.7825793382849426,0.5536854509598599,1,8.0,8.0,64,2,0,1.1.0
30,16,0.4267386900742741,0.5492910195813641,0.6701553004726536,0.7851114112086428,0.5470023534332581,1,8.0,8.0,64,2,0,1.1.0
30,17,0.4431127616475353,0.5688723835246455,0.6872045914922349,0.7950708980418636,0.553778014208552,1,8.0,8.0,64,2,0,1.1.0
30,18,0.4412559081701553,0.5651586765698852,0.6789331532748143,0.7844361917623227,0.5503462929652583,1,8.0,8.0,64,2,0,1.1.0
30,19,0.4409182984469953,0.5656650911546253,0.6851789331532748,0.787812288993923,0.5564894142623754,1,8.0,8.0,64,2,0,1.1.0
30,20,0.4312964213369345,0.5621201890614449,0.6861917623227549,0.7945644834571236,0.5589753412813669,1,8.0,8.0,64,2,0,1.1.0
30,21,0.4437879810938555,0.5670155300472653,0.6838284942606347,0.7908507765023632,0.5512956389005542,1,8.0,8.0,64,2,0,1.1.0
30,22,0.4358541525995949,0.5557056043214045,0.6748818365968939,0.7765023632680621,0.5487919600807013,1,8.0,8.0,64,2,0,1.1.0
30,23,0.4441255908170155,0.5656650911546253,0.6828156650911547,0.7839297771775827,0.5514436138820457,1,8.0,8.0,64,2,0,1.1.0
30,24,0.4441255908170155,0.5681971640783254,0.6839972991222147,0.7900067521944631,0.5520871087466539,1,8.0,8.0,64,2,0,1.1.0
30,25,0.4453072248480756,0.5653274814314653,0.6895678595543552,0.7927076299797434,0.555331621666794,1,8.0,8.0,64,2,0,1.1.0
30,26,0.4407494935854153,0.5654962862930453,0.6807900067521945,0.786799459824443,0.5497710891699511,1,8.0,8.0,64,2,0,1.1.0
30,27,0.4437879810938555,0.5690411883862255,0.6816340310600946,0.7859554355165429,0.5521354829089763,1,8.0,8.0,64,2,0,1.1.0
30,28,0.4522282241728562,0.5707292370020257,0.6919311276164753,0.7952397029034436,0.5600307398102797,1,8.0,8.0,64,2,0,1.1.0
30,29,0.4469952734638757,0.5724172856178258,0.6855165428764348,0.7905131667792032,0.5568222863398282,1,8.0,8.0,64,2,0,1.1.0
30,30,0.44665766374071575,0.5660027008777853,0.6888926401080351,0.7888251181634031,0.5569422830835351,1,8.0,8.0,64,2,0,1.1.0
30,31,0.4361917623227549,0.5617825793382849,0.6826468602295747,0.7830857528696826,0.5464477779073903,1,8.0,8.0,64,2,0,1.1.0
30,32,0.4491897366644159,0.5688723835246455,0.6861917623227549,0.7824105334233626,0.5524404620421031,1,8.0,8.0,64,2,0,1.1.0
30,33,0.44209993247805535,0.5688723835246455,0.6846725185685347,0.7854490209318028,0.5514723022995229,1,8.0,8.0,64,2,0,1.1.0
30,34,0.4393990546927751,0.562288993923025,0.6775827143821742,0.7837609723160027,0.5556102586600523,1,8.0,8.0,64,2,0,1.1.0
30,35,0.4540850776502363,0.5698852126941256,0.6851789331532748,0.7866306549628629,0.5507963750219449,1,8.0,8.0,64,2,0,1.1.0
30,36,0.4572923700202566,0.5781566509115462,0.6907494935854153,0.7918636056718433,0.5498569076388791,1,8.0,8.0,64,2,0,1.1.0
30,37,0.4454760297096557,0.5648210668467252,0.6806212018906145,0.7835921674544227,0.5487662233108436,1,8.0,8.0,64,2,0,1.1.0
30,38,0.4527346387575962,0.574949358541526,0.6915935178933154,0.7922012153950033,0.5547122416684954,1,8.0,8.0,64,2,0,1.1.0
30,39,0.4475016880486158,0.5693787981093855,0.6836596893990546,0.7852802160702228,0.5539234449018344,1,8.0,8.0,64,2,0,1.1.0
31,0,0.287474679270763,0.4041188386225523,0.5322417285617825,0.6725185685347738,0.4329695275005952,1,8.0,8.0,64,3,0,1.1.0
31,1,0.32275489534098584,0.44767049291019584,0.5810263335584065,0.7108372721134368,0.4672847521521892,1,8.0,8.0,64,3,0,1.1.0
31,2,0.3512829169480081,0.4817690749493586,0.6112424037812288,0.7356515867656989,0.4899956570218526,1,8.0,8.0,64,3,0,1.1.0
31,3,0.3573598919648886,0.4831195138419986,0.611580013504389,0.7327819041188386,0.498330892954325,1,8.0,8.0,64,3,0,1.1.0
31,4,0.3727211343686698,0.4961174881836597,0.6301485482781904,0.7515192437542201,0.5151133408845456,1,8.0,8.0,64,3,0,1.1.0
31,5,0.3696826468602296,0.4908845374746793,0.6124240378122889,0.7349763673193788,0.5082924137233017,1,8.0,8.0,64,3,0,1.1.0
31,6,0.34419311276164755,0.462862930452397,0.5930114787305875,0.7218095881161377,0.4925446912008842,1,8.0,8.0,64,3,0,1.1.0
31,7,0.3779540850776502,0.5074274139095206,0.6264348413234301,0.7489871708305199,0.5124141783209063,1,8.0,8.0,64,3,0,1.1.0
31,8,0.37170830519918974,0.4937542201215395,0.6171505739365294,0.7413909520594193,0.5049348753974624,1,8.0,8.0,64,3,0,1.1.0
31,9,0.3973666441593518,0.5189061444969615,0.6444969615124916,0.763166779203241,0.5229681375452224,1,8.0,8.0,64,3,0,1.1.0
31,10,0.40665091154625255,0.5204253882511817,0.6485482781904118,0.7660364618501013,0.5205821807432686,1,8.0,8.0,64,3,0,1.1.0
31,11,0.4041188386225523,0.5329169480081026,0.650573936529372,0.7722822417285617,0.5319601005665435,1,8.0,8.0,64,3,0,1.1.0
31,12,0.4164415935178933,0.5467589466576638,0.6730249831195139,0.7770087778528022,0.5384871164340589,1,8.0,8.0,64,3,0,1.1.0
31,13,0.4309588116137745,0.5540175557056043,0.6789331532748143,0.7827481431465226,0.5394281409993611,1,8.0,8.0,64,3,0,1.1.0
31,14,0.4296083727211344,0.5541863605671843,0.6730249831195139,0.7815665091154625,0.5379497287120473,1,8.0,8.0,64,3,0,1.1.0
31,15,0.4306212018906144,0.5548615800135044,0.6774139095205942,0.7820729237002025,0.5398287855278713,1,8.0,8.0,64,3,0,1.1.0
31,16,0.4343349088453747,0.5607697501688048,0.6772451046590142,0.7832545577312626,0.5467564990186096,1,8.0,8.0,64,3,0,1.1.0
31,17,0.4297771775827144,0.5555367994598245,0.6816340310600946,0.7916948008102633,0.5497367018490461,1,8.0,8.0,64,3,0,1.1.0
31,18,0.4297771775827144,0.5573936529372046,0.6789331532748143,0.7913571910871033,0.5454033691931331,1,8.0,8.0,64,3,0,1.1.0
31,19,0.4267386900742741,0.5540175557056043,0.675894665766374,0.7807224848075625,0.5397569355204859,1,8.0,8.0,64,3,0,1.1.0
31,20,0.4292707629979744,0.5519918973666441,0.6792707629979743,0.7886563133018231,0.5463156500656939,1,8.0,8.0,64,3,0,1.1.0
31,21,0.43180283592167457,0.5609385550303849,0.6804523970290345,0.7937204591492235,0.5467275302983396,1,8.0,8.0,64,3,0,1.1.0
31,22,0.4415935178933153,0.5600945307224848,0.6856853477380148,0.7928764348413234,0.5415612580481253,1,8.0,8.0,64,3,0,1.1.0
31,23,0.4385550303848751,0.5661715057393653,0.6887238352464551,0.7918636056718433,0.5460725893956403,1,8.0,8.0,64,3,0,1.1.0
31,24,0.4471640783254558,0.5671843349088453,0.6912559081701553,0.7962525320729237,0.5496691570235587,1,8.0,8.0,64,3,0,1.1.0
31,25,0.4410871033085753,0.562964213369345,0.6872045914922349,0.7970965563808238,0.5549011493072364,1,8.0,8.0,64,3,0,1.1.0
31,26,0.4464888588791357,0.5719108710330858,0.6934503713706954,0.7967589466576638,0.5492484185164435,1,8.0,8.0,64,3,0,1.1.0
31,27,0.4338284942606347,0.5653274814314653,0.6841661039837947,0.7888251181634031,0.5483169873517303,1,8.0,8.0,64,3,0,1.1.0
31,28,0.449527346387576,0.5752869682646861,0.6893990546927752,0.7942268737339635,0.5507389213016524,1,8.0,8.0,64,3,0,1.1.0
31,29,0.43821742066171504,0.5567184334908846,0.6833220796758946,0.7957461174881837,0.5467733915566139,1,8.0,8.0,64,3,0,1.1.0
31,30,0.4412559081701553,0.5651586765698852,0.6848413234301148,0.7918636056718433,0.5468802668620977,1,8.0,8.0,64,3,0,1.1.0
31,31,0.4500337609723161,0.5666779203241054,0.6851789331532748,0.7959149223497637,0.5536354723713515,1,8.0,8.0,64,3,0,1.1.0
31,32,0.4392302498311951,0.5690411883862255,0.6910871033085753,0.7943956785955435,0.5482224501620551,1,8.0,8.0,64,3,0,1.1.0
31,33,0.4399054692775152,0.5599257258609048,0.6801147873058744,0.7927076299797434,0.5443982337501397,1,8.0,8.0,64,3,0,1.1.0
31,34,0.44817690749493583,0.5670155300472653,0.6853477380148548,0.7916948008102633,0.5452399979558477,1,8.0,8.0,64,3,0,1.1.0
31,35,0.4393990546927751,0.5619513841998649,0.6846725185685347,0.7938892640108035,0.5442685187472946,1,8.0,8.0,64,3,0,1.1.0
31,36,0.4388926401080352,0.5724172856178258,0.6936191762322755,0.7979405806887239,0.5491024202057206,1,8.0,8.0,64,3,0,1.1.0
31,37,0.4346725185685348,0.5611073598919649,0.6887238352464551,0.7943956785955435,0.5473446907304931,1,8.0,8.0,64,3,0,1.1.0
31,38,0.4311276164753545,0.5577312626603647,0.6821404456448346,0.7922012153950033,0.5429940282573682,1,8.0,8.0,64,3,0,1.1.0
31,39,0.43821742066171504,0.5579000675219447,0.6809588116137745,0.7947332883187036,0.5445865157413369,1,8.0,8.0,64,3,0,1.1.0
32,0,0.29068197164078324,0.4071573261309926,0.5381498987170831,0.6708305199189737,0.4363273664969802,1,8.0,8.0,64,4,0,1.1.0
32,1,0.33051991897366645,0.449527346387576,0.5783254557731262,0.712694125590817,0.468799878054692,1,8.0,8.0,64,4,0,1.1.0
32,2,0.362424037812289,0.4920661715057394,0.6181634031060095,0.7408845374746793,0.4979347504873196,1,8.0,8.0,64,4,0,1.1.0
32,3,0.37744767049291017,0.4991559756920999,0.6282916948008103,0.7415597569209993,0.5020950519092408,1,8.0,8.0,64,4,0,1.1.0
32,4,0.37356515867656986,0.5021944632005402,0.6276164753544902,0.7474679270762998,0.5077665986979459,1,8.0,8.0,64,4,0,1.1.0
32,5,0.3801485482781904,0.5070898041863605,0.6328494260634706,0.7525320729237002,0.5110645269443468,1,8.0,8.0,64,4,0,1.1.0
32,6,0.3953409858203916,0.524814314652262,0.6532748143146523,0.762322754895341,0.5212541992832781,1,8.0,8.0,64,4,0,1.1.0
32,7,0.4009115462525321,0.5265023632680621,0.6522619851451722,0.7643484132343011,0.5210150926985289,1,8.0,8.0,64,4,0,1.1.0
32,8,0.4007427413909521,0.5244767049291019,0.6470290344361918,0.7613099257258609,0.5093473393834073,1,8.0,8.0,64,4,0,1.1.0
32,9,0.3933153274814313,0.5212694125590817,0.6477042538825118,0.7601282916948008,0.5112470486101103,1,8.0,8.0,64,4,0,1.1.0
32,10,0.3916272788656313,0.5096218771100608,0.6311613774476705,0.738183659689399,0.5053199149880343,1,8.0,8.0,64,4,0,1.1.0
32,11,0.39669142471303176,0.5106347062795409,0.6352126941255908,0.74983119513842,0.5066893907047736,1,8.0,8.0,64,4,0,1.1.0
32,12,0.39314652261985145,0.5033760972316003,0.6168129642133694,0.7316002700877785,0.4987839829493181,1,8.0,8.0,64,4,0,1.1.0
32,13,0.40192437542201215,0.5271775827143822,0.6446657663740716,0.7613099257258609,0.5122651276326563,1,8.0,8.0,64,4,0,1.1.0
32,14,0.4167792032410533,0.5335921674544227,0.6551316677920324,0.7662052667116813,0.5255589591855377,1,8.0,8.0,64,4,0,1.1.0
32,15,0.4206617150573936,0.5423700202565834,0.6608710330857529,0.7678933153274814,0.5201847081022429,1,8.0,8.0,64,4,0,1.1.0
32,16,0.4355165428764348,0.5465901417960837,0.6650911546252533,0.7697501688048616,0.5251361867144259,1,8.0,8.0,64,4,0,1.1.0
32,17,0.4260634706279541,0.5423700202565834,0.6681296421336934,0.7717758271438218,0.5229357516903765,1,8.0,8.0,64,4,0,1.1.0
32,18,0.4387238352464551,0.562795408507765,0.6809588116137745,0.7864618501012829,0.5317344075047555,1,8.0,8.0,64,4,0,1.1.0
32,19,0.4338284942606347,0.5636394328156651,0.6802835921674544,0.787812288993923,0.5302913055066544,1,8.0,8.0,64,4,0,1.1.0
32,20,0.4333220796758945,0.5565496286293046,0.6767386900742741,0.7770087778528022,0.531772988623705,1,8.0,8.0,64,4,0,1.1.0
32,21,0.4280891289669143,0.5524983119513842,0.6723497636731938,0.7786968264686023,0.5266382618258117,1,8.0,8.0,64,4,0,1.1.0
32,22,0.4377110060769749,0.5612761647535449,0.6828156650911547,0.7793720459149224,0.5321258465788017,1,8.0,8.0,64,4,0,1.1.0
32,23,0.4383862255232951,0.5568872383524646,0.6780891289669142,0.7820729237002025,0.5256091776126919,1,8.0,8.0,64,4,0,1.1.0
32,24,0.4304523970290344,0.5535111411208643,0.6762322754895341,0.7798784604996624,0.5288037386774918,1,8.0,8.0,64,4,0,1.1.0
32,25,0.4427751519243753,0.5639770425388251,0.6807900067521945,0.7864618501012829,0.5296199227993086,1,8.0,8.0,64,4,0,1.1.0
32,26,0.4346725185685348,0.5619513841998649,0.6853477380148548,0.7900067521944631,0.5314180089233659,1,8.0,8.0,64,4,0,1.1.0
32,27,0.4422687373396354,0.5590817015530047,0.6807900067521945,0.7896691424713032,0.5393444751276528,1,8.0,8.0,64,4,0,1.1.0
32,28,0.4427751519243753,0.5685347738014855,0.6807900067521945,0.7839297771775827,0.5282072787012816,1,8.0,8.0,64,4,0,1.1.0
32,29,0.4378798109385551,0.5643146522619852,0.6861917623227549,0.7832545577312626,0.5287244421967402,1,8.0,8.0,64,4,0,1.1.0
32,30,0.42707629979743417,0.5508102633355839,0.675388251181634,0.7768399729912221,0.5253621678707695,1,8.0,8.0,64,4,0,1.1.0
32,31,0.4328156650911546,0.5676907494935854,0.6899054692775152,0.7927076299797434,0.5387289067705145,1,8.0,8.0,64,4,0,1.1.0
32,32,0.42724510465901416,0.5562120189061445,0.6779203241053342,0.7856178257933828,0.5241451649040424,1,8.0,8.0,64,4,0,1.1.0
32,33,0.4390614449696151,0.5616137744767049,0.6816340310600946,0.7835921674544227,0.5284424200763324,1,8.0,8.0,64,4,0,1.1.0
32,34,0.4392302498311951,0.5584064821066846,0.6814652261985145,0.7839297771775827,0.5332549981633495,1,8.0,8.0,64,4,0,1.1.0
